case_id,model,temperature,trial,judge,tag_id,score,judge_success,judge_error,retry_count,elapsed_sec
C3,gpt,0.0,7,gpt4o,C3_14,2,True,,0,14.94
C3,gpt,0.0,17,gpt4o,C3_14,2,True,,0,14.94
C3,gpt,0.0,11,gpt4o,C3_14,2,True,,0,14.95
C3,gemini,1.0,23,gpt4o,C3_14,2,True,,0,14.99
C3,gemini,1.0,24,gpt4o,C3_14,2,True,,0,14.97
C3,gpt,0.0,5,gpt4o,C3_14,2,True,,0,15.01
C3,gpt,0.0,1,gpt4o,C3_14,2,True,,0,15.05
C3,gpt,0.0,12,gpt4o,C3_14,2,True,,0,15.05
C3,gpt,0.0,15,gpt4o,C3_14,2,True,,0,15.06
C3,gpt,0.0,14,gpt4o,C3_14,2,True,,0,15.09
C3,gpt,0.0,9,gpt4o,C3_14,2,True,,0,15.16
C3,gemini,1.0,30,gpt4o,C3_14,2,True,,0,15.19
C3,gpt,0.0,16,gpt4o,C3_14,2,True,,0,3.98
C3,gpt,1.0,6,gpt4o,C3_14,2,True,,0,3.82
C3,gpt,0.0,20,gpt4o,C3_14,2,True,,0,4.02
C3,gpt,1.0,3,gpt4o,C3_14,2,True,,0,3.87
C3,gpt,0.0,22,gpt4o,C3_14,2,True,,0,4.06
C3,gpt,1.0,15,gpt4o,C3_14,2,True,,0,3.91
C3,gpt,1.0,7,gpt4o,C3_14,2,True,,0,4.05
C3,gpt,0.0,18,gpt4o,C3_14,2,True,,0,4.18
C3,gpt,0.0,28,gpt4o,C3_14,2,True,,0,4.18
C3,gpt,0.0,29,gpt4o,C3_14,2,True,,0,4.13
C3,gpt,1.0,1,gpt4o,C3_14,2,True,,0,4.21
C3,gpt,0.0,6,gpt4o,C3_14,2,True,,0,4.33
C3,gpt,1.0,10,gpt4o,C3_14,2,True,,0,3.74
C3,gpt,1.0,24,gpt4o,C3_14,2,True,,0,3.84
C3,gpt,1.0,29,gpt4o,C3_14,2,True,,0,3.82
C3,gpt,1.0,5,gpt4o,C3_14,2,True,,0,4.2
C3,gpt,1.0,9,gpt4o,C3_14,2,True,,0,4.12
C3,gpt,1.0,27,gpt4o,C3_14,2,True,,0,3.98
C3,gpt,1.0,25,gpt4o,C3_14,1,True,,0,4.08
C3,gpt,1.0,30,gpt4o,C3_14,2,True,,0,3.94
C3,gpt,1.0,12,gpt4o,C3_14,2,True,,0,4.11
C3,gpt,1.0,13,gpt4o,C3_14,2,True,,0,4.16
C3,gpt,1.0,26,gpt4o,C3_14,2,True,,0,4.13
C3,gpt,1.0,11,gpt4o,C3_14,2,True,,0,4.32
P2,gpt,0.0,6,gpt4o,P2_10,2,True,,0,2.28
P2,gpt,0.0,10,gpt4o,P2_10,0,True,,0,3.8
P2,gpt,0.0,18,gpt4o,P2_10,0,True,,0,3.64
P2,gpt,0.0,12,gpt4o,P2_10,0,True,,0,3.94
P2,gpt,0.0,13,gpt4o,P2_10,0,True,,0,4.07
P2,gpt,0.0,8,gpt4o,P2_10,0,True,,0,4.15
P2,gpt,0.0,15,gpt4o,P2_10,0,True,,0,4.06
P2,gpt,0.0,7,gpt4o,P2_10,2,True,,0,4.25
P2,gpt,0.0,22,gpt4o,P2_10,0,True,,0,4.17
P2,gpt,0.0,11,gpt4o,P2_10,0,True,,0,4.15
P2,gpt,0.0,20,gpt4o,P2_10,0,True,,0,4.09
P2,gpt,0.0,9,gpt4o,P2_10,0,True,,0,4.32
P2,gpt,0.0,16,gpt4o,P2_10,0,True,,0,2.91
P2,gpt,0.0,27,gpt4o,P2_10,0,True,,0,2.84
P2,gpt,0.0,29,gpt4o,P2_10,1,True,,0,2.9
P2,gpt,1.0,17,gpt4o,P2_10,0,True,,0,4.07
P2,gpt,1.0,10,gpt4o,P2_10,0,True,,0,4.13
P2,gpt,1.0,4,gpt4o,P2_10,2,True,,0,4.28
P2,gpt,0.0,24,gpt4o,P2_10,1,True,,0,4.42
P2,gpt,1.0,1,gpt4o,P2_10,1,True,,0,4.18
P2,gpt,1.0,12,gpt4o,P2_10,2,True,,0,4.18
P2,gpt,1.0,15,gpt4o,P2_10,0,True,,0,4.14
P2,gpt,1.0,13,gpt4o,P2_10,0,True,,0,3.74
P2,gpt,1.0,9,gpt4o,P2_10,2,True,,0,4.4
P2,gpt,1.0,16,gpt4o,P2_10,0,True,,0,2.44
P2,gpt,1.0,18,gpt4o,P2_10,1,True,,0,2.54
P2,gpt,1.0,5,gpt4o,P2_10,2,True,,0,6.17
P2,gpt,1.0,22,gpt4o,P2_10,0,True,,0,3.58
P3,gpt,0.0,11,gpt4o,P3_16,0,True,,0,3.76
P2,gpt,1.0,26,gpt4o,P2_10,2,True,,0,3.92
P3,gpt,0.0,3,gpt4o,P3_16,0,True,,0,3.84
P2,gpt,1.0,29,gpt4o,P2_10,1,True,,0,3.88
P3,gpt,0.0,7,gpt4o,P3_16,0,True,,0,3.94
P3,gpt,0.0,4,gpt4o,P3_16,2,True,,0,3.97
P2,gpt,1.0,20,gpt4o,P2_10,0,True,,0,4.11
P3,gpt,0.0,9,gpt4o,P3_16,0,True,,0,3.53
P3,gpt,0.0,8,gpt4o,P3_16,0,True,,0,3.64
P3,gpt,0.0,17,gpt4o,P3_16,0,True,,0,2.66
P3,gpt,0.0,6,gpt4o,P3_16,0,True,,0,4.62
P3,gpt,0.0,16,gpt4o,P3_16,0,True,,0,2.8
P3,gpt,0.0,22,gpt4o,P3_16,0,True,,0,3.6
P3,gpt,0.0,25,gpt4o,P3_16,0,True,,0,3.89
P3,gpt,0.0,20,gpt4o,P3_16,0,True,,0,4.02
P3,gpt,0.0,27,gpt4o,P3_16,0,True,,0,4.01
C3,claude,0.0,4,gpt4o,C3_14,2,True,,0,3.85
C3,claude,0.0,3,gpt4o,C3_14,2,True,,0,3.95
C3,claude,0.0,1,gpt4o,C3_14,2,True,,0,4.08
C3,claude,0.0,5,gpt4o,C3_14,2,True,,0,3.84
C3,claude,0.0,2,gpt4o,C3_14,2,True,,0,4.02
P3,gpt,1.0,2,gpt4o,P3_16,0,True,,0,3.62
P3,gpt,1.0,7,gpt4o,P3_16,0,True,,0,3.54
P3,gpt,1.0,8,gpt4o,P3_16,0,True,,0,2.34
P3,gpt,0.0,29,gpt4o,P3_16,0,True,,0,2.96
P3,gpt,0.0,30,gpt4o,P3_16,0,True,,0,4.17
C3,claude,0.0,8,gpt4o,C3_14,2,True,,0,3.92
P3,gpt,1.0,6,gpt4o,P3_16,0,True,,0,4.06
C3,claude,0.0,11,gpt4o,C3_14,2,True,,0,3.86
C3,claude,0.0,10,gpt4o,C3_14,2,True,,0,3.92
C3,claude,0.0,6,gpt4o,C3_14,2,True,,0,4.02
P3,gpt,0.0,26,gpt4o,P3_16,0,True,,0,3.93
C3,claude,0.0,13,gpt4o,C3_14,2,True,,0,3.43
C3,claude,0.0,9,gpt4o,C3_14,2,True,,0,4.07
C3,claude,0.0,14,gpt4o,C3_14,2,True,,0,2.15
C3,claude,0.0,12,gpt4o,C3_14,2,True,,0,5.0
C3,claude,0.0,7,gpt4o,C3_14,2,True,,0,5.34
C3,claude,0.0,17,gpt4o,C3_14,2,True,,0,3.56
P3,gpt,1.0,17,gpt4o,P3_16,0,True,,0,3.65
P3,gpt,1.0,13,gpt4o,P3_16,2,True,,0,3.7
P3,gpt,1.0,16,gpt4o,P3_16,0,True,,0,3.64
C3,claude,0.0,15,gpt4o,C3_14,2,True,,0,3.84
C3,claude,0.0,16,gpt4o,C3_14,2,True,,0,3.78
P3,gpt,1.0,9,gpt4o,P3_16,2,True,,0,3.89
C3,claude,0.0,18,gpt4o,C3_14,2,True,,0,3.91
C3,claude,0.0,21,gpt4o,C3_14,2,True,,0,2.96
C3,claude,0.0,19,gpt4o,C3_14,2,True,,0,2.96
P3,gpt,1.0,15,gpt4o,P3_16,2,True,,0,4.51
C3,claude,0.0,20,gpt4o,C3_14,2,True,,0,3.99
C3,claude,0.0,23,gpt4o,C3_14,2,True,,0,2.98
C3,claude,0.0,22,gpt4o,C3_14,2,True,,0,3.76
C3,claude,0.0,25,gpt4o,C3_14,2,True,,0,3.64
P3,gpt,1.0,21,gpt4o,P3_16,2,True,,0,3.79
P3,gpt,1.0,22,gpt4o,P3_16,0,True,,0,3.74
P3,gpt,1.0,30,gpt4o,P3_16,0,True,,0,4.03
P3,gpt,1.0,28,gpt4o,P3_16,0,True,,0,3.61
P3,gpt,1.0,27,gpt4o,P3_16,2,True,,0,3.8
P3,gpt,1.0,29,gpt4o,P3_16,0,True,,0,3.91
C3,claude,0.0,24,gpt4o,C3_14,2,True,,0,4.19
C3,claude,0.0,26,gpt4o,C3_14,2,True,,0,3.58
P3,gpt,1.0,24,gpt4o,P3_16,1,True,,0,3.74
C3,claude,0.0,27,gpt4o,C3_14,2,True,,0,2.24
C3,claude,0.0,29,gpt4o,C3_14,2,True,,0,3.44
C3,claude,0.0,30,gpt4o,C3_14,2,True,,0,3.72
C3,claude,1.0,1,gpt4o,C3_14,2,True,,0,3.74
C3,claude,0.0,28,gpt4o,C3_14,2,True,,0,3.93
C3,claude,1.0,3,gpt4o,C3_14,2,True,,0,3.76
C3,claude,1.0,6,gpt4o,C3_14,2,True,,0,3.55
C3,claude,1.0,5,gpt4o,C3_14,2,True,,0,3.77
C3,claude,1.0,8,gpt4o,C3_14,2,True,,0,3.52
C3,claude,1.0,7,gpt4o,C3_14,2,True,,0,3.66
C3,claude,1.0,2,gpt4o,C3_14,2,True,,0,4.06
C3,claude,1.0,9,gpt4o,C3_14,2,True,,0,3.28
C3,claude,1.0,4,gpt4o,C3_14,2,True,,0,4.64
C3,claude,1.0,10,gpt4o,C3_14,2,True,,0,2.72
C3,claude,1.0,11,gpt4o,C3_14,2,True,,0,3.13
C3,claude,1.0,14,gpt4o,C3_14,2,True,,0,3.27
C3,claude,1.0,12,gpt4o,C3_14,2,True,,0,3.54
C3,claude,1.0,13,gpt4o,C3_14,2,True,,0,3.97
C3,claude,1.0,19,gpt4o,C3_14,2,True,,0,3.61
C3,claude,1.0,18,gpt4o,C3_14,2,True,,0,3.81
C3,claude,1.0,17,gpt4o,C3_14,2,True,,0,3.84
C3,claude,1.0,16,gpt4o,C3_14,2,True,,0,3.93
C3,claude,1.0,15,gpt4o,C3_14,2,True,,0,4.16
C3,claude,1.0,20,gpt4o,C3_14,2,True,,0,4.01
C3,claude,1.0,21,gpt4o,C3_14,2,True,,0,3.53
C3,claude,1.0,22,gpt4o,C3_14,2,True,,0,2.84
C3,claude,1.0,23,gpt4o,C3_14,2,True,,0,3.25
C3,claude,1.0,25,gpt4o,C3_14,2,True,,0,3.25
C3,claude,1.0,24,gpt4o,C3_14,2,True,,0,3.4
C3,claude,1.0,28,gpt4o,C3_14,2,True,,0,3.33
C3,claude,1.0,27,gpt4o,C3_14,2,True,,0,3.57
C3,claude,1.0,26,gpt4o,C3_14,2,True,,0,3.77
C3,claude,1.0,29,gpt4o,C3_14,2,True,,0,3.82
C3,claude,1.0,30,gpt4o,C3_14,2,True,,0,3.83
P2,claude,0.0,1,gpt4o,P2_10,2,True,,0,3.81
P2,claude,0.0,2,gpt4o,P2_10,2,True,,0,3.73
P2,claude,0.0,4,gpt4o,P2_10,2,True,,0,3.47
P2,claude,0.0,3,gpt4o,P2_10,2,True,,0,4.2
P2,claude,0.0,5,gpt4o,P2_10,2,True,,0,3.36
P2,claude,0.0,6,gpt4o,P2_10,2,True,,0,3.13
P2,claude,0.0,8,gpt4o,P2_10,2,True,,0,2.97
P2,claude,0.0,9,gpt4o,P2_10,2,True,,0,3.49
P2,claude,0.0,7,gpt4o,P2_10,2,True,,0,3.8
P2,claude,0.0,10,gpt4o,P2_10,2,True,,0,3.61
P2,claude,0.0,12,gpt4o,P2_10,2,True,,0,3.72
P2,claude,0.0,13,gpt4o,P2_10,2,True,,0,3.93
P2,claude,0.0,11,gpt4o,P2_10,2,True,,0,4.03
P2,claude,0.0,14,gpt4o,P2_10,2,True,,0,3.68
P2,claude,0.0,15,gpt4o,P2_10,2,True,,0,3.55
P2,claude,0.0,16,gpt4o,P2_10,2,True,,0,3.18
P2,claude,0.0,18,gpt4o,P2_10,1,True,,0,3.56
P2,claude,0.0,17,gpt4o,P2_10,2,True,,0,3.41
P2,claude,0.0,19,gpt4o,P2_10,2,True,,0,3.49
P2,claude,0.0,20,gpt4o,P2_10,2,True,,0,3.46
P2,claude,0.0,21,gpt4o,P2_10,2,True,,0,3.5
P2,claude,0.0,22,gpt4o,P2_10,2,True,,0,3.87
P2,claude,0.0,24,gpt4o,P2_10,2,True,,0,3.27
P2,claude,0.0,23,gpt4o,P2_10,2,True,,0,3.77
P2,claude,0.0,26,gpt4o,P2_10,2,True,,0,3.62
P2,claude,0.0,27,gpt4o,P2_10,2,True,,0,3.63
P2,claude,0.0,28,gpt4o,P2_10,2,True,,0,3.62
P2,claude,0.0,25,gpt4o,P2_10,2,True,,0,3.95
P2,claude,0.0,29,gpt4o,P2_10,2,True,,0,3.36
P2,claude,1.0,1,gpt4o,P2_10,2,True,,0,3.44
P2,claude,0.0,30,gpt4o,P2_10,2,True,,0,3.74
P2,claude,1.0,2,gpt4o,P2_10,2,True,,0,3.61
P2,claude,1.0,5,gpt4o,P2_10,2,True,,0,3.36
P2,claude,1.0,3,gpt4o,P2_10,2,True,,0,3.89
P2,claude,1.0,4,gpt4o,P2_10,2,True,,0,3.59
P2,claude,1.0,6,gpt4o,P2_10,2,True,,0,3.42
P2,claude,1.0,9,gpt4o,P2_10,2,True,,0,3.39
P2,claude,1.0,7,gpt4o,P2_10,2,True,,0,3.67
P2,claude,1.0,12,gpt4o,P2_10,1,True,,0,3.46
P2,claude,1.0,11,gpt4o,P2_10,2,True,,0,4.02
P2,claude,1.0,10,gpt4o,P2_10,2,True,,0,3.23
P2,claude,1.0,8,gpt4o,P2_10,2,True,,0,4.67
P2,claude,1.0,13,gpt4o,P2_10,2,True,,0,3.77
P2,claude,1.0,14,gpt4o,P2_10,2,True,,0,3.15
P2,claude,1.0,15,gpt4o,P2_10,2,True,,0,3.24
P2,claude,1.0,19,gpt4o,P2_10,2,True,,0,3.24
P2,claude,1.0,17,gpt4o,P2_10,2,True,,0,4.02
P2,claude,1.0,16,gpt4o,P2_10,2,True,,0,4.2
P2,claude,1.0,20,gpt4o,P2_10,2,True,,0,3.58
P2,claude,1.0,18,gpt4o,P2_10,2,True,,0,4.11
P2,claude,1.0,21,gpt4o,P2_10,2,True,,0,3.37
P2,claude,1.0,22,gpt4o,P2_10,2,True,,0,3.41
P2,claude,1.0,23,gpt4o,P2_10,2,True,,0,3.62
P2,claude,1.0,25,gpt4o,P2_10,2,True,,0,3.5
P2,claude,1.0,27,gpt4o,P2_10,2,True,,0,2.96
P2,claude,1.0,26,gpt4o,P2_10,2,True,,0,3.59
P2,claude,1.0,24,gpt4o,P2_10,2,True,,0,4.4
P2,claude,1.0,30,gpt4o,P2_10,2,True,,0,3.11
P2,claude,1.0,29,gpt4o,P2_10,2,True,,0,3.35
P3,claude,0.0,1,gpt4o,P3_16,2,True,,0,3.62
P3,claude,0.0,2,gpt4o,P3_16,2,True,,0,3.43
P3,claude,0.0,3,gpt4o,P3_16,2,True,,0,3.37
P2,claude,1.0,28,gpt4o,P2_10,2,True,,0,4.58
P3,claude,0.0,5,gpt4o,P3_16,2,True,,0,3.26
P3,claude,0.0,4,gpt4o,P3_16,2,True,,0,3.82
P3,claude,0.0,6,gpt4o,P3_16,2,True,,0,3.55
P3,claude,0.0,8,gpt4o,P3_16,2,True,,0,3.12
P3,claude,0.0,7,gpt4o,P3_16,2,True,,0,3.11
P3,claude,0.0,9,gpt4o,P3_16,2,True,,0,4.44
P3,claude,0.0,11,gpt4o,P3_16,2,True,,0,3.36
P3,claude,0.0,10,gpt4o,P3_16,2,True,,0,3.73
P3,claude,0.0,13,gpt4o,P3_16,2,True,,0,3.58
P3,claude,0.0,15,gpt4o,P3_16,2,True,,0,3.49
P3,claude,0.0,18,gpt4o,P3_16,2,True,,0,3.41
P3,claude,0.0,14,gpt4o,P3_16,2,True,,0,3.57
P3,claude,0.0,16,gpt4o,P3_16,2,True,,0,4.02
P3,claude,0.0,17,gpt4o,P3_16,2,True,,0,4.07
P3,claude,0.0,20,gpt4o,P3_16,2,True,,0,3.23
P3,claude,0.0,19,gpt4o,P3_16,2,True,,0,3.38
P3,claude,0.0,12,gpt4o,P3_16,2,True,,0,5.54
P3,claude,0.0,21,gpt4o,P3_16,2,True,,0,3.01
P3,claude,0.0,24,gpt4o,P3_16,2,True,,0,2.98
P3,claude,0.0,25,gpt4o,P3_16,2,True,,0,3.36
P3,claude,0.0,23,gpt4o,P3_16,2,True,,0,3.95
P3,claude,0.0,22,gpt4o,P3_16,2,True,,0,3.34
P3,claude,0.0,26,gpt4o,P3_16,2,True,,0,3.39
P3,claude,0.0,28,gpt4o,P3_16,2,True,,0,3.53
P3,claude,0.0,27,gpt4o,P3_16,2,True,,0,3.43
P3,claude,0.0,29,gpt4o,P3_16,2,True,,0,3.76
P3,claude,1.0,1,gpt4o,P3_16,2,True,,0,3.58
P3,claude,0.0,30,gpt4o,P3_16,2,True,,0,3.74
P3,claude,1.0,3,gpt4o,P3_16,2,True,,0,3.49
P3,claude,1.0,4,gpt4o,P3_16,2,True,,0,3.47
P3,claude,1.0,2,gpt4o,P3_16,2,True,,0,4.15
P3,claude,1.0,7,gpt4o,P3_16,2,True,,0,3.28
P3,claude,1.0,5,gpt4o,P3_16,2,True,,0,3.5
P3,claude,1.0,6,gpt4o,P3_16,2,True,,0,3.63
P3,claude,1.0,8,gpt4o,P3_16,2,True,,0,3.21
P3,claude,1.0,9,gpt4o,P3_16,2,True,,0,3.34
P3,claude,1.0,11,gpt4o,P3_16,2,True,,0,3.52
P3,claude,1.0,10,gpt4o,P3_16,2,True,,0,3.62
P3,claude,1.0,12,gpt4o,P3_16,2,True,,0,3.85
P3,claude,1.0,13,gpt4o,P3_16,2,True,,0,3.92
P3,claude,1.0,15,gpt4o,P3_16,2,True,,0,3.43
P3,claude,1.0,16,gpt4o,P3_16,2,True,,0,3.65
P3,claude,1.0,14,gpt4o,P3_16,2,True,,0,4.48
P3,claude,1.0,17,gpt4o,P3_16,2,True,,0,3.7
P3,claude,1.0,18,gpt4o,P3_16,2,True,,0,3.6
P3,claude,1.0,21,gpt4o,P3_16,2,True,,0,3.46
P3,claude,1.0,19,gpt4o,P3_16,2,True,,0,3.78
P3,claude,1.0,20,gpt4o,P3_16,2,True,,0,4.01
P3,claude,1.0,22,gpt4o,P3_16,2,True,,0,3.45
P3,claude,1.0,23,gpt4o,P3_16,2,True,,0,3.45
P3,claude,1.0,24,gpt4o,P3_16,2,True,,0,3.32
P3,claude,1.0,26,gpt4o,P3_16,2,True,,0,3.39
P3,claude,1.0,25,gpt4o,P3_16,2,True,,0,3.21
P3,claude,1.0,27,gpt4o,P3_16,2,True,,0,3.98
P3,claude,1.0,29,gpt4o,P3_16,2,True,,0,3.73
P3,claude,1.0,28,gpt4o,P3_16,2,True,,0,4.17
C3,gpt,0.0,4,gpt4o,C3_14,2,True,,0,3.48
C3,gpt,0.0,3,gpt4o,C3_14,2,True,,0,3.97
C3,gpt,0.0,2,gpt4o,C3_14,2,True,,0,3.95
C3,gpt,0.0,10,gpt4o,C3_14,2,True,,0,3.35
C3,gpt,0.0,8,gpt4o,C3_14,2,True,,0,3.39
P3,claude,1.0,30,gpt4o,P3_16,2,True,,0,4.88
C3,gpt,0.0,19,gpt4o,C3_14,2,True,,0,3.36
C3,gpt,0.0,21,gpt4o,C3_14,2,True,,0,3.03
C3,gpt,0.0,13,gpt4o,C3_14,2,True,,0,3.6
C3,gpt,0.0,23,gpt4o,C3_14,2,True,,0,3.23
C3,gpt,0.0,24,gpt4o,C3_14,2,True,,0,3.52
C3,gpt,0.0,25,gpt4o,C3_14,2,True,,0,3.41
C3,gpt,0.0,27,gpt4o,C3_14,2,True,,0,3.58
C3,gpt,1.0,2,gpt4o,C3_14,2,True,,0,3.74
C3,gpt,0.0,30,gpt4o,C3_14,2,True,,0,3.87
C3,gpt,0.0,26,gpt4o,C3_14,2,True,,0,4.21
C3,gpt,1.0,4,gpt4o,C3_14,2,True,,0,4.02
C3,gpt,1.0,14,gpt4o,C3_14,2,True,,0,3.71
C3,gpt,1.0,19,gpt4o,C3_14,2,True,,0,3.6
C3,gpt,1.0,8,gpt4o,C3_14,1,True,,0,4.24
C3,gpt,1.0,17,gpt4o,C3_14,2,True,,0,4.67
C3,gpt,1.0,16,gpt4o,C3_14,2,True,,0,3.34
C3,gpt,1.0,18,gpt4o,C3_14,2,True,,0,2.87
C3,gpt,1.0,21,gpt4o,C3_14,2,True,,0,3.06
C3,gpt,1.0,20,gpt4o,C3_14,2,True,,0,3.59
C3,gpt,1.0,23,gpt4o,C3_14,2,True,,0,3.74
C3,gpt,1.0,28,gpt4o,C3_14,1,True,,0,3.74
C3,gpt,1.0,22,gpt4o,C3_14,2,True,,0,3.61
P3,gemini,1.0,25,gpt4o,P3_16,0,True,,0,3.81
P2,gpt,0.0,1,gpt4o,P2_10,2,True,,0,3.69
P2,gpt,0.0,2,gpt4o,P2_10,0,True,,0,3.64
P2,gpt,0.0,3,gpt4o,P2_10,0,True,,0,3.62
P2,gpt,0.0,5,gpt4o,P2_10,0,True,,0,3.26
P2,gpt,0.0,17,gpt4o,P2_10,2,True,,0,3.39
P2,gpt,0.0,14,gpt4o,P2_10,0,True,,0,3.52
P2,gpt,0.0,4,gpt4o,P2_10,2,True,,0,4.21
P2,gpt,0.0,21,gpt4o,P2_10,0,True,,0,3.71
P2,gpt,0.0,25,gpt4o,P2_10,2,True,,0,3.69
P2,gpt,0.0,23,gpt4o,P2_10,2,True,,0,3.82
P2,gpt,0.0,26,gpt4o,P2_10,2,True,,0,3.89
P2,gpt,0.0,28,gpt4o,P2_10,0,True,,0,3.73
P2,gpt,0.0,19,gpt4o,P2_10,0,True,,0,3.88
P2,gpt,1.0,7,gpt4o,P2_10,2,True,,0,3.56
P2,gpt,0.0,30,gpt4o,P2_10,2,True,,0,4.01
P2,gpt,1.0,6,gpt4o,P2_10,0,True,,0,3.1
P2,gpt,1.0,11,gpt4o,P2_10,2,True,,0,3.68
P2,gpt,1.0,3,gpt4o,P2_10,2,True,,0,3.82
P2,gpt,1.0,8,gpt4o,P2_10,2,True,,0,3.31
P2,gpt,1.0,2,gpt4o,P2_10,2,True,,0,3.33
P2,gpt,1.0,14,gpt4o,P2_10,0,True,,0,3.4
P2,gpt,1.0,19,gpt4o,P2_10,2,True,,0,3.65
P2,gpt,1.0,25,gpt4o,P2_10,0,True,,0,3.56
P2,gpt,1.0,23,gpt4o,P2_10,1,True,,0,3.92
P2,gpt,1.0,24,gpt4o,P2_10,0,True,,0,3.83
P2,gpt,1.0,21,gpt4o,P2_10,1,True,,0,3.91
P2,gpt,1.0,27,gpt4o,P2_10,2,True,,0,3.69
P2,gpt,1.0,30,gpt4o,P2_10,1,True,,0,3.5
P2,gpt,1.0,28,gpt4o,P2_10,0,True,,0,3.64
P3,gpt,0.0,5,gpt4o,P3_16,2,True,,0,3.87
P3,gpt,0.0,1,gpt4o,P3_16,0,True,,0,3.27
P3,gpt,0.0,2,gpt4o,P3_16,0,True,,0,2.95
P3,gpt,0.0,10,gpt4o,P3_16,2,True,,0,3.48
P3,gpt,0.0,18,gpt4o,P3_16,0,True,,0,3.81
P3,gpt,0.0,19,gpt4o,P3_16,0,True,,0,3.72
P3,gpt,0.0,12,gpt4o,P3_16,0,True,,0,3.97
P3,gpt,0.0,15,gpt4o,P3_16,0,True,,0,4.01
P3,gpt,0.0,23,gpt4o,P3_16,0,True,,0,3.66
P3,gpt,0.0,14,gpt4o,P3_16,0,True,,0,3.84
P3,gpt,0.0,28,gpt4o,P3_16,0,True,,0,3.66
P3,gpt,0.0,13,gpt4o,P3_16,0,True,,0,4.12
P3,gpt,0.0,21,gpt4o,P3_16,0,True,,0,3.72
P3,gpt,0.0,24,gpt4o,P3_16,0,True,,0,3.33
P3,gpt,1.0,1,gpt4o,P3_16,2,True,,0,3.28
P3,gpt,1.0,5,gpt4o,P3_16,2,True,,0,3.07
P3,gpt,1.0,3,gpt4o,P3_16,2,True,,0,3.39
P3,gpt,1.0,10,gpt4o,P3_16,2,True,,0,3.78
P3,gpt,1.0,4,gpt4o,P3_16,0,True,,0,4.05
P3,gpt,1.0,14,gpt4o,P3_16,2,True,,0,3.66
P3,gpt,1.0,20,gpt4o,P3_16,0,True,,0,3.71
P3,gpt,1.0,12,gpt4o,P3_16,2,True,,0,4.11
P3,gpt,1.0,19,gpt4o,P3_16,2,True,,0,4.3
P3,gpt,1.0,11,gpt4o,P3_16,2,True,,0,3.68
P3,gpt,1.0,25,gpt4o,P3_16,0,True,,0,4.18
P3,gpt,1.0,23,gpt4o,P3_16,2,True,,0,3.96
